1.33	qid:2345	1:9.292247	2:7.5386963
1.0	qid:2345	1:8.739109	2:5.5908685
3.0	qid:2345	1:8.739109	2:5.5908685
1.33	qid:2345	1:9.267987	2:7.6628566
1.67	qid:2346	1:0	2:0
3.0	qid:2346	1:6.402447	2:6.1326165
3.0	qid:2346	1:4.2496815	2:6.671802
2.0	qid:2346	1:0	2:0
2.33	qid:2346	1:6.9341826	2:5.6722097
2.0	qid:2346	1:5.372496	2:6.4834533
1.67	qid:2346	1:0	2:0
1.67	qid:2346	1:5.372496	2:10.17613
2.33	qid:2346	1:4.5031915	2:0
1.67	qid:2346	1:6.2922134	2:0
2.67	qid:2346	1:5.5510955	2:0
2.33	qid:2346	1:0	2:0
2.33	qid:2347	1:0	2:6.1763816
3.0	qid:2347	1:14.163011	2:0
3.0	qid:2347	1:0	2:0
3.0	qid:2347	1:0	2:0
3.0	qid:2347	1:0	2:0
2.33	qid:2348	1:10.741138	2:8.212861
3.0	qid:2348	1:16.12267	2:21.985462
3.0	qid:2348	1:0	2:9.677028
2.0	qid:2349	1:8.996933	2:2.4304576
2.67	qid:2349	1:10.261111	2:6.855668
2.0	qid:2349	1:10.3258095	2:3.9307373
2.0	qid:2349	1:9.744158	2:8.364751
1.0	qid:2349	1:9.895267	2:9.295405
2.67	qid:2349	1:10.655046	2:0
1.33	qid:2349	1:8.453005	2:2.6799915
2.0	qid:2349	1:10.655046	2:3.493678
2.67	qid:2349	1:8.3981495	2:6.855668
2.0	qid:2349	1:9.2960205	2:7.394047
2.67	qid:2350	1:6.326947	2:7.602982
2.0	qid:2350	1:0	2:3.9050248
1.33	qid:2350	1:0	2:5.441013
1.67	qid:2350	1:0	2:0
1.67	qid:2350	1:0	2:3.8567784
1.67	qid:2351	1:5.0842752	2:3.7927318
1.67	qid:2351	1:7.357726	2:4.103609
2.33	qid:2351	1:7.901781	2:4.6520777
2.0	qid:2351	1:8.203302	2:3.935962
1.67	qid:2351	1:7.1124854	2:6.186265
1.67	qid:2351	1:5.20675	2:3.122055
1.67	qid:2351	1:5.337973	2:3.535423
1.67	qid:2351	1:7.6200542	2:5.9853716
2.0	qid:2351	1:8.530369	2:4.2575274
2.0	qid:2352	1:11.560791	2:9.638175
2.33	qid:2353	1:9.945009	2:16.634163
3.0	qid:2353	1:9.980528	2:16.444324
2.33	qid:2353	1:9.980528	2:16.444324
2.67	qid:2353	1:9.980528	2:14.830203
3.0	qid:2353	1:11.544844	2:19.666983
1.0	qid:2354	1:5.2270865	2:4.6797543
2.33	qid:2354	1:8.279337	2:3.8282516
2.67	qid:2354	1:13.415489	2:15.353966
2.33	qid:2354	1:8.144402	2:8.951224
1.33	qid:2354	1:7.7495737	2:8.691431
2.0	qid:2354	1:8.144402	2:8.944971
1.67	qid:2354	1:10.628483	2:8.07432
1.33	qid:2354	1:8.505169	2:10.037612
2.0	qid:2354	1:11.147168	2:14.490693
2.67	qid:2354	1:7.6417966	2:9.850663
2.0	qid:2354	1:8.065388	2:8.879215
2.0	qid:2354	1:8.279337	2:9.196583
1.67	qid:2355	1:0	2:0
2.33	qid:2355	1:6.882042	2:0
1.67	qid:2355	1:11.542111	2:0
3.0	qid:2355	1:11.546654	2:0
2.67	qid:2355	1:11.546654	2:0
2.33	qid:2355	1:9.381189	2:8.255159
3.0	qid:2356	1:25.733475	2:25.745235
2.67	qid:2357	1:21.567354	2:15.370343
2.33	qid:2357	1:19.871847	2:9.963808
3.0	qid:2357	1:19.974571	2:16.867542
3.0	qid:2358	1:10.959212	2:0
2.0	qid:2358	1:6.394025	2:6.050537
2.33	qid:2358	1:6.389362	2:6.101833
3.0	qid:2358	1:10.959212	2:0
2.0	qid:2359	1:0	2:5.2407446
3.0	qid:2360	1:11.099363	2:13.74036
1.67	qid:2360	1:9.250276	2:15.609337
2.67	qid:2360	1:8.942423	2:12.99265
2.33	qid:2360	1:8.509891	2:11.582422
3.0	qid:2360	1:10.753878	2:11.427622
2.67	qid:2360	1:11.099363	2:12.50583
3.0	qid:2360	1:11.099363	2:14.017784
2.33	qid:2360	1:8.509891	2:12.631733
2.67	qid:2361	1:14.5706005	2:5.8741255
2.67	qid:2361	1:12.297336	2:4.931963
2.33	qid:2361	1:14.273145	2:4.499955
2.33	qid:2361	1:12.048621	2:5.0005064
2.67	qid:2361	1:14.8204	2:0
3.0	qid:2361	1:12.693413	2:3.2248306
2.67	qid:2361	1:12.297336	2:4.931963
2.33	qid:2361	1:14.273145	2:0
2.67	qid:2361	1:12.219717	2:0
1.33	qid:2362	1:0	2:7.3625674
2.33	qid:2362	1:14.282583	2:18.03064
1.67	qid:2362	1:12.287795	2:13.415028
1.67	qid:2363	1:7.7114944	2:5.5046577
2.33	qid:2363	1:8.046083	2:5.5046577
2.33	qid:2364	1:0	2:0
2.0	qid:2364	1:0	2:0
2.33	qid:2364	1:0	2:0
1.33	qid:2364	1:0	2:0
2.33	qid:2364	1:0	2:0
1.67	qid:2364	1:0	2:0
2.67	qid:2364	1:0	2:0
2.67	qid:2364	1:0	2:0
1.0	qid:2365	1:0	2:3.8804474
2.67	qid:2365	1:0	2:3.8497324
2.33	qid:2365	1:0	2:3.8497324
1.67	qid:2365	1:0	2:3.8497324
3.0	qid:2366	1:16.261127	2:17.004372
3.0	qid:2366	1:11.559965	2:4.016749
3.0	qid:2366	1:12.328547	2:13.851131
2.33	qid:2366	1:10.080013	2:11.666301
3.0	qid:2366	1:11.559965	2:4.191593
3.0	qid:2366	1:12.027985	2:15.371927
3.0	qid:2366	1:14.137249	2:16.367582
3.0	qid:2366	1:12.328547	2:0
3.0	qid:2366	1:10.571409	2:14.6638775
2.0	qid:2367	1:4.5536876	2:3.700698
1.67	qid:2367	1:10.593602	2:4.423477
2.33	qid:2367	1:9.228786	2:4.556795
3.0	qid:2367	1:8.940818	2:4.467041
1.67	qid:2367	1:7.53088	2:6.0025015
1.67	qid:2367	1:6.8144674	2:3.159383
2.0	qid:2367	1:6.8740106	2:3.1311882
1.67	qid:2367	1:6.8144674	2:3.2499316
2.0	qid:2368	1:13.982946	2:19.075047
2.67	qid:2368	1:13.982946	2:19.075047
2.33	qid:2368	1:13.982946	2:19.075047
2.33	qid:2368	1:13.583978	2:19.075047
2.67	qid:2368	1:18.767609	2:23.109825
2.67	qid:2368	1:13.890915	2:19.78135
2.33	qid:2368	1:13.207144	2:18.410934
2.0	qid:2368	1:13.890915	2:19.096485
3.0	qid:2368	1:19.445553	2:23.054493
2.33	qid:2369	1:16.264303	2:15.597742
2.33	qid:2369	1:15.813535	2:15.597742
3.0	qid:2369	1:15.813535	2:15.597742
3.0	qid:2369	1:17.247593	2:16.31572
2.67	qid:2369	1:15.813535	2:15.597742
3.0	qid:2369	1:15.813535	2:15.597742
3.0	qid:2369	1:17.25999	2:16.970814
3.0	qid:2370	1:13.641275	2:14.277161
2.67	qid:2370	1:12.508342	2:15.410477
2.33	qid:2371	1:0	2:0
1.67	qid:2372	1:11.62479	2:3.7707355
2.0	qid:2372	1:11.977352	2:11.74177
2.67	qid:2372	1:11.62479	2:0
2.67	qid:2372	1:11.091706	2:0
1.33	qid:2372	1:12.088274	2:4.462536
2.33	qid:2372	1:10.796853	2:0
2.67	qid:2372	1:5.5682716	2:3.3874047
2.67	qid:2372	1:11.517529	2:0
2.0	qid:2372	1:10.696248	2:0
2.0	qid:2373	1:4.98252	2:7.835179
2.67	qid:2373	1:5.0700073	2:8.99935
3.0	qid:2374	1:15.887279	2:19.1918
2.67	qid:2374	1:16.687405	2:18.624104
3.0	qid:2374	1:15.70845	2:19.095045
2.67	qid:2374	1:7.8513002	2:18.450306
1.67	qid:2374	1:17.844177	2:18.71603
2.67	qid:2374	1:16.961052	2:20.55485
1.0	qid:2374	1:7.731939	2:16.596405
2.33	qid:2374	1:8.0174465	2:23.811352
3.0	qid:2374	1:16.961052	2:21.210464
1.33	qid:2374	1:6.9856443	2:6.846409
3.0	qid:2374	1:14.141852	2:17.110989
2.67	qid:2375	1:9.546764	2:12.985954
3.0	qid:2375	1:11.557234	2:15.965082
3.0	qid:2375	1:10.617856	2:13.043025
1.0	qid:2375	1:6.701213	2:10.666564
2.67	qid:2375	1:0	2:7.5751815
3.0	qid:2375	1:11.758895	2:14.509769
3.0	qid:2375	1:9.583174	2:17.016975
2.67	qid:2375	1:11.557234	2:16.165842
3.0	qid:2375	1:11.179558	2:14.963715
2.67	qid:2376	1:6.057721	2:13.303532
2.67	qid:2376	1:6.7477922	2:15.542993
2.67	qid:2377	1:4.372522	2:4.529578
3.0	qid:2377	1:11.735444	2:14.862555
3.0	qid:2377	1:12.573273	2:15.578004
3.0	qid:2377	1:5.60282	2:14.752553
2.0	qid:2377	1:6.1203933	2:11.509384
1.0	qid:2377	1:0	2:5.83585
3.0	qid:2378	1:0	2:7.93752
3.0	qid:2378	1:6.339426	2:9.984064
2.67	qid:2378	1:0	2:7.059387
3.0	qid:2378	1:0	2:0
1.33	qid:2378	1:0	2:0
2.67	qid:2378	1:0	2:6.0617733
2.33	qid:2378	1:0	2:7.1683574
3.0	qid:2379	1:12.771444	2:9.123404
2.67	qid:2379	1:11.405518	2:10.777507
3.0	qid:2379	1:12.777885	2:9.453649
3.0	qid:2379	1:12.473194	2:16.131958
3.0	qid:2379	1:12.777885	2:12.728138
2.67	qid:2379	1:13.196009	2:16.02679
3.0	qid:2379	1:12.473194	2:10.131994
1.67	qid:2380	1:10.417519	2:8.196674
1.0	qid:2381	1:0	2:0
3.0	qid:2381	1:0	2:0
3.0	qid:2381	1:0	2:11.996389
1.67	qid:2381	1:0	2:0
2.33	qid:2381	1:0	2:0
2.67	qid:2381	1:0	2:0
3.0	qid:2381	1:0	2:0
2.0	qid:2381	1:0	2:0
1.67	qid:2382	1:0	2:5.5161405
1.67	qid:2382	1:0	2:5.7639337
2.67	qid:2382	1:17.44627	2:18.542515
1.33	qid:2382	1:0	2:6.635675
2.67	qid:2382	1:0	2:0
2.67	qid:2382	1:15.594293	2:12.661352
2.0	qid:2382	1:0	2:7.8400164
3.0	qid:2382	1:19.002201	2:19.278458
1.67	qid:2383	1:11.043257	2:0
1.33	qid:2383	1:6.4405756	2:0
1.33	qid:2383	1:9.298001	2:6.9781857
1.67	qid:2383	1:8.258223	2:7.544855
2.33	qid:2383	1:7.3863907	2:0
2.33	qid:2383	1:9.524757	2:9.177941
1.67	qid:2383	1:7.847353	2:6.9781857
2.33	qid:2383	1:9.904511	2:9.433167
2.67	qid:2384	1:15.373866	2:13.750093
2.67	qid:2384	1:15.546798	2:6.146763
1.67	qid:2384	1:13.791723	2:6.146763
1.33	qid:2384	1:11.990967	2:12.489059
2.33	qid:2384	1:13.414169	2:6.150129
2.67	qid:2384	1:14.905279	2:13.691618
2.67	qid:2384	1:11.635138	2:11.377865
2.33	qid:2385	1:11.727776	2:5.5056767
3.0	qid:2385	1:12.177552	2:5.799116
2.0	qid:2385	1:11.435177	2:5.8036027
3.0	qid:2386	1:0	2:4.224851
2.0	qid:2387	1:6.9225054	2:0
2.0	qid:2388	1:4.1281476	2:5.508272
3.0	qid:2388	1:3.9907613	2:5.508272
2.0	qid:2389	1:6.0316157	2:0
1.67	qid:2389	1:6.4097695	2:0
3.0	qid:2389	1:6.20332	2:4.785883
2.67	qid:2389	1:6.20332	2:4.0396147
2.33	qid:2390	1:12.7427025	2:8.566098
2.33	qid:2390	1:7.829749	2:9.821944
2.33	qid:2390	1:13.717876	2:6.8138103
2.67	qid:2390	1:11.894538	2:11.208064
2.0	qid:2391	1:12.302997	2:7.6031094
1.67	qid:2391	1:0	2:13.643484
1.67	qid:2391	1:14.564583	2:17.909786
2.67	qid:2391	1:12.302997	2:17.57887
2.67	qid:2391	1:12.086897	2:17.529743
3.0	qid:2391	1:11.879942	2:16.852337
3.0	qid:2392	1:37.355953	2:33.291164
2.67	qid:2392	1:37.355953	2:33.193825
2.33	qid:2392	1:21.763586	2:21.006283
2.33	qid:2392	1:21.667559	2:16.697626
1.0	qid:2393	1:0	2:0
1.0	qid:2393	1:0	2:0
1.0	qid:2393	1:0	2:0
2.0	qid:2393	1:0	2:0
1.67	qid:2393	1:0	2:0
1.0	qid:2393	1:0	2:0
1.0	qid:2393	1:0	2:0
1.0	qid:2393	1:0	2:0
1.67	qid:2393	1:0	2:0
2.67	qid:2394	1:5.966352	2:6.360876
1.33	qid:2394	1:5.944253	2:5.726822
1.67	qid:2394	1:6.442112	2:5.505892
1.67	qid:2394	1:6.1951113	2:4.2042875
1.0	qid:2394	1:5.7323194	2:4.2894015
1.0	qid:2394	1:5.753885	2:5.034422
1.67	qid:2394	1:6.4188867	2:5.562478
1.0	qid:2394	1:4.8842273	2:5.892148
1.0	qid:2394	1:5.37133	2:4.2042875
2.0	qid:2394	1:5.753885	2:4.392764
1.67	qid:2394	1:5.944253	2:6.217206
2.33	qid:2395	1:0	2:0
3.0	qid:2395	1:5.805167	2:10.228971
3.0	qid:2395	1:7.109355	2:6.976812
3.0	qid:2395	1:0	2:0
3.0	qid:2395	1:7.433731	2:6.469604
2.33	qid:2395	1:0	2:0
3.0	qid:2396	1:19.163216	2:13.446105
3.0	qid:2396	1:15.125517	2:12.776352
2.67	qid:2396	1:16.505102	2:12.776352
3.0	qid:2396	1:16.911997	2:12.746935
3.0	qid:2396	1:17.443035	2:13.822442
3.0	qid:2396	1:16.412655	2:14.745593
3.0	qid:2396	1:16.505102	2:12.776352
3.0	qid:2396	1:16.017796	2:13.198892
2.0	qid:2397	1:41.793343	2:42.305958
3.0	qid:2398	1:8.560296	2:16.16028
2.0	qid:2398	1:8.264438	2:11.972271
3.0	qid:2398	1:7.3212175	2:10.087519
1.0	qid:2398	1:0	2:0
1.33	qid:2398	1:8.539482	2:14.994764
3.0	qid:2398	1:7.8282576	2:12.906825
3.0	qid:2398	1:7.8282576	2:10.876058
2.33	qid:2398	1:8.539482	2:11.972271
2.33	qid:2399	1:12.643498	2:14.390097
2.0	qid:2399	1:5.7917976	2:6.6342726
2.33	qid:2399	1:5.932392	2:13.070219
2.33	qid:2399	1:0	2:6.3040795
2.0	qid:2399	1:12.643498	2:13.791266
2.33	qid:2399	1:12.637867	2:13.448149
1.0	qid:2399	1:0	2:0
1.0	qid:2399	1:0	2:0
1.0	qid:2399	1:0	2:6.0202446
2.67	qid:2400	1:12.246189	2:8.6052685
2.33	qid:2400	1:13.030299	2:17.701284
1.33	qid:2400	1:10.807481	2:18.696655
3.0	qid:2400	1:11.481943	2:15.769751
2.33	qid:2400	1:8.106426	2:16.832956
2.33	qid:2401	1:0	2:0
2.33	qid:2401	1:0	2:0
2.67	qid:2401	1:0	2:0
2.0	qid:2401	1:0	2:0
1.67	qid:2401	1:0	2:0
2.0	qid:2401	1:0	2:0
1.33	qid:2402	1:15.676464	2:14.558184
2.33	qid:2402	1:10.901533	2:9.269011
2.33	qid:2402	1:15.216238	2:15.13909
1.67	qid:2402	1:5.978027	2:5.9704
3.0	qid:2402	1:15.722075	2:14.840993
3.0	qid:2403	1:8.087871	2:7.3544483
1.0	qid:2403	1:5.978027	2:5.1627154
1.0	qid:2403	1:5.6052523	2:5.3819585
2.67	qid:2403	1:0	2:0
2.33	qid:2403	1:5.6052523	2:5.236073
2.0	qid:2403	1:0	2:0
1.0	qid:2403	1:5.593356	2:5.3062835
1.67	qid:2403	1:5.111365	2:8.1450205
1.0	qid:2403	1:7.8731203	2:5.8784347
1.67	qid:2403	1:0	2:0
3.0	qid:2403	1:5.978027	2:5.3062835
1.33	qid:2403	1:0	2:0
3.0	qid:2404	1:11.467047	2:5.3062835
2.33	qid:2404	1:11.807613	2:15.110933
2.67	qid:2404	1:11.467047	2:11.720514
3.0	qid:2404	1:11.401123	2:5.3819585
2.0	qid:2404	1:12.244161	2:18.106722
3.0	qid:2404	1:11.401123	2:5.3819585
3.0	qid:2404	1:11.401123	2:5.3819585
3.0	qid:2405	1:16.417274	2:8.342753
3.0	qid:2405	1:15.935568	2:9.221865
3.0	qid:2406	1:14.760998	2:12.424539
3.0	qid:2406	1:16.77338	2:11.99206
2.0	qid:2407	1:0	2:9.127048
1.67	qid:2407	1:0	2:8.247639
2.33	qid:2407	1:0	2:7.5791235
1.0	qid:2407	1:0	2:0
2.0	qid:2407	1:0	2:10.526852
1.67	qid:2407	1:0	2:7.0092535
1.0	qid:2407	1:0	2:0
2.33	qid:2408	1:15.10705	2:11.691835
2.0	qid:2408	1:11.569176	2:11.164094
1.67	qid:2408	1:14.095428	2:4.6412387
2.67	qid:2408	1:16.03419	2:4.9378195
1.67	qid:2408	1:15.245399	2:4.4674416
2.33	qid:2408	1:14.293982	2:4.1668243
2.33	qid:2408	1:15.686278	2:9.167067
2.33	qid:2408	1:14.534796	2:4.0707355
2.33	qid:2408	1:15.245399	2:3.320515
1.0	qid:2409	1:0	2:0
2.67	qid:2409	1:0	2:0
2.67	qid:2409	1:0	2:0
1.0	qid:2409	1:0	2:0
1.0	qid:2409	1:0	2:0
2.0	qid:2409	1:0	2:0
1.33	qid:2409	1:0	2:0
1.67	qid:2409	1:0	2:0
2.33	qid:2409	1:0	2:0
1.0	qid:2409	1:0	2:0
2.0	qid:2409	1:0	2:0
1.67	qid:2409	1:0	2:0
1.67	qid:2409	1:0	2:0
2.0	qid:2410	1:8.120348	2:8.055438
2.33	qid:2410	1:8.616546	2:4.932508
1.67	qid:2410	1:3.1329374	2:3.5609353
2.0	qid:2410	1:7.628917	2:7.1182723
1.67	qid:2410	1:8.923388	2:5.92406
1.67	qid:2410	1:9.658489	2:7.27374
1.67	qid:2410	1:2.570261	2:3.9337442
2.33	qid:2410	1:2.4277906	2:3.9337442
1.67	qid:2411	1:2.64432	2:2.0081472
1.0	qid:2411	1:2.710349	2:2.0081472
2.67	qid:2411	1:2.9244065	2:10.719738
2.67	qid:2411	1:11.253893	2:11.851963
1.67	qid:2411	1:3.0250826	2:6.9352245
3.0	qid:2411	1:6.128831	2:3.8639092
1.67	qid:2411	1:2.64432	2:3.5056665
1.67	qid:2411	1:3.0110998	2:4.673131
2.0	qid:2412	1:0	2:0
3.0	qid:2412	1:8.81411	2:7.7504435
3.0	qid:2412	1:16.507004	2:13.663496
2.33	qid:2413	1:0	2:0
1.67	qid:2414	1:0	2:0
2.67	qid:2414	1:11.758909	2:7.4666634
2.67	qid:2414	1:0	2:14.437504
2.0	qid:2414	1:0	2:0
1.0	qid:2414	1:0	2:0
1.67	qid:2414	1:11.10919	2:17.959702
2.67	qid:2415	1:0	2:0
1.67	qid:2415	1:3.5582962	2:3.7158632
1.33	qid:2415	1:3.7540255	2:3.7094526
1.67	qid:2415	1:3.4568667	2:0
1.67	qid:2415	1:0	2:0
2.33	qid:2415	1:3.5335097	2:3.7094526
2.67	qid:2415	1:4.6187515	2:4.2545314
2.67	qid:2416	1:19.656898	2:19.693325
2.67	qid:2416	1:18.468498	2:6.546288
2.67	qid:2416	1:19.113008	2:6.5377455
3.0	qid:2416	1:17.926605	2:13.860238
2.33	qid:2416	1:20.20265	2:21.766054
2.33	qid:2416	1:19.612638	2:20.573019
2.33	qid:2417	1:0	2:0
1.67	qid:2417	1:0	2:0
1.67	qid:2417	1:0	2:0
2.0	qid:2417	1:0	2:0
3.0	qid:2417	1:0	2:0
2.67	qid:2417	1:0	2:0
2.33	qid:2417	1:0	2:0
3.0	qid:2417	1:0	2:0
2.67	qid:2417	1:0	2:0
2.0	qid:2417	1:0	2:0
3.0	qid:2418	1:10.348438	2:9.776677
1.0	qid:2418	1:10.170302	2:3.3360777
3.0	qid:2418	1:11.285668	2:0
2.33	qid:2418	1:10.348438	2:9.776677
2.0	qid:2418	1:10.348438	2:9.776677
2.33	qid:2418	1:9.49336	2:5.7805276
3.0	qid:2419	1:5.84892	2:17.183088
2.33	qid:2419	1:6.4937477	2:17.578358
2.33	qid:2419	1:6.4937477	2:17.570204
1.0	qid:2419	1:0	2:7.676668
3.0	qid:2420	1:6.2135506	2:6.7998
2.0	qid:2420	1:0	2:3.3558102
1.33	qid:2420	1:0	2:3.369494
3.0	qid:2420	1:6.2135506	2:6.940388
2.67	qid:2420	1:6.2135506	2:6.7998
2.67	qid:2420	1:0	2:3.3558102
2.67	qid:2420	1:6.2135506	2:6.7998
3.0	qid:2420	1:6.2135506	2:5.935895
3.0	qid:2420	1:6.2135506	2:5.935895
2.67	qid:2420	1:5.375723	2:0
2.0	qid:2420	1:6.2135506	2:6.071076
2.33	qid:2420	1:0	2:0
3.0	qid:2421	1:6.4937477	2:8.964113
3.0	qid:2421	1:9.934972	2:8.964113
2.67	qid:2421	1:9.94417	2:5.935895
2.67	qid:2421	1:4.0009155	2:6.77139
1.0	qid:2421	1:0	2:11.039553
2.67	qid:2421	1:9.643571	2:5.935895
2.0	qid:2421	1:0	2:3.501912
2.0	qid:2421	1:3.8720517	2:6.77139
1.67	qid:2421	1:9.94417	2:9.941166
2.67	qid:2421	1:9.643571	2:5.935895
3.0	qid:2421	1:10.574951	2:8.964113
2.0	qid:2421	1:9.94417	2:5.935895
3.0	qid:2422	1:6.854534	2:5.9848948
2.0	qid:2422	1:0	2:0
1.33	qid:2422	1:0	2:0
2.33	qid:2422	1:6.2135506	2:5.935895
2.33	qid:2422	1:7.16441	2:6.0137877
2.33	qid:2422	1:6.4937477	2:7.162854
1.33	qid:2422	1:0	2:3.369494
3.0	qid:2422	1:7.16441	2:6.0137877
3.0	qid:2422	1:6.854534	2:5.9848948
2.33	qid:2422	1:0	2:0
2.33	qid:2422	1:0	2:6.535071
1.67	qid:2423	1:3.5120597	2:4.568012
3.0	qid:2423	1:0	2:4.568012
2.0	qid:2423	1:0	2:3.7705607
3.0	qid:2423	1:0	2:0
2.33	qid:2423	1:12.127348	2:10.575787
2.67	qid:2423	1:3.5997562	2:8.01411
2.0	qid:2423	1:0	2:5.1081095
1.0	qid:2423	1:0	2:3.9143615
2.0	qid:2424	1:2.977284	2:6.1546593
3.0	qid:2424	1:4.30927	2:10.844098
3.0	qid:2424	1:3.1597476	2:5.4094076
2.67	qid:2424	1:3.0621524	2:4.782821
2.67	qid:2424	1:2.8969932	2:2.3399682
3.0	qid:2424	1:8.501997	2:5.126782
2.67	qid:2424	1:8.2727165	2:4.927273
2.0	qid:2424	1:4.1433077	2:4.510257
2.33	qid:2424	1:2.977284	2:5.126782
2.33	qid:2424	1:3.1520004	2:6.390251
2.33	qid:2424	1:3.5711308	2:5.419199
2.67	qid:2425	1:18.995071	2:0
3.0	qid:2425	1:18.341436	2:0
2.67	qid:2425	1:18.995071	2:0
2.0	qid:2425	1:17.638199	2:0
2.67	qid:2426	1:0	2:5.7892222
1.67	qid:2426	1:4.2348847	2:5.6812763
1.67	qid:2426	1:4.1141686	2:3.400117
1.33	qid:2426	1:0	2:0
1.33	qid:2426	1:0	2:0
2.0	qid:2426	1:3.7214642	2:5.7892222
2.33	qid:2427	1:7.0161023	2:4.1416187
3.0	qid:2427	1:7.1244307	2:3.8477044
3.0	qid:2427	1:6.334224	2:6.717022
2.67	qid:2427	1:6.747094	2:5.026192
2.33	qid:2427	1:7.0161023	2:5.3001337
2.67	qid:2427	1:7.770704	2:5.9004025
2.33	qid:2427	1:6.8399963	2:0
2.67	qid:2427	1:6.4979525	2:3.0891104
3.0	qid:2427	1:7.0161023	2:6.441066
2.33	qid:2428	1:9.759581	2:8.601974
3.0	qid:2428	1:11.773157	2:12.598684
2.33	qid:2428	1:12.642624	2:14.667007
2.0	qid:2428	1:11.641719	2:15.002256
3.0	qid:2428	1:12.192409	2:12.761475
3.0	qid:2428	1:11.254278	2:11.597015
2.67	qid:2429	1:6.844977	2:12.8150625
2.67	qid:2430	1:8.700815	2:10.103218
2.0	qid:2430	1:0	2:6.3690844
2.33	qid:2430	1:9.080431	2:10.411446
2.67	qid:2430	1:8.057447	2:9.078119
2.67	qid:2430	1:8.700815	2:9.787579
2.33	qid:2430	1:9.06263	2:10.103218
2.33	qid:2430	1:9.884722	2:10.545635
2.0	qid:2430	1:8.718391	2:10.411446
2.0	qid:2430	1:9.080431	2:8.315371
1.67	qid:2430	1:8.700815	2:9.787579
2.33	qid:2431	1:0	2:0.2305727
3.0	qid:2431	1:16.01436	2:14.101271
2.67	qid:2431	1:6.6461406	2:0.21578158
1.67	qid:2431	1:0	2:10.501542
3.0	qid:2431	1:8.049445	2:5.948913
2.67	qid:2431	1:7.850079	2:8.483274
3.0	qid:2431	1:5.9605317	2:8.113316
2.0	qid:2431	1:0	2:5.047308
3.0	qid:2431	1:8.450815	2:15.279404
2.0	qid:2431	1:0	2:5.130108
2.33	qid:2431	1:5.4031487	2:8.113316
2.33	qid:2431	1:5.9605317	2:8.113316
3.0	qid:2431	1:6.4007263	2:15.242947
1.33	qid:2432	1:0	2:0
2.67	qid:2432	1:8.1212015	2:3.4771514
3.0	qid:2433	1:4.6909394	2:7.843653
3.0	qid:2433	1:4.540042	2:6.290759
3.0	qid:2433	1:6.56123	2:6.873597
2.67	qid:2433	1:6.56123	2:6.9404726
3.0	qid:2433	1:6.3096623	2:5.1752205
2.33	qid:2433	1:0	2:0
2.67	qid:2433	1:5.2711816	2:6.7079983
2.33	qid:2433	1:14.518784	2:3.6425257
3.0	qid:2433	1:6.8055577	2:7.3088017
2.0	qid:2433	1:0	2:0
2.0	qid:2434	1:0	2:0
2.33	qid:2434	1:0	2:0
2.67	qid:2434	1:0	2:0
2.33	qid:2434	1:0	2:0
2.0	qid:2434	1:0	2:0
2.0	qid:2434	1:0	2:0
3.0	qid:2434	1:0	2:0
3.0	qid:2434	1:0	2:0
2.67	qid:2434	1:0	2:0
2.33	qid:2434	1:0	2:0
2.67	qid:2434	1:0	2:0
2.67	qid:2435	1:4.95128	2:3.2237735
2.67	qid:2435	1:4.460777	2:8.175539
1.67	qid:2435	1:5.074336	2:8.31054
2.0	qid:2435	1:5.2550373	2:9.86878
3.0	qid:2435	1:12.769522	2:13.308071
3.0	qid:2435	1:4.95128	2:4.253742
3.0	qid:2435	1:4.599823	2:4.168257
2.0	qid:2435	1:4.2064667	2:7.536212
2.67	qid:2436	1:8.37807	2:8.61968
3.0	qid:2436	1:0	2:0
3.0	qid:2436	1:8.37807	2:11.8414545
2.67	qid:2437	1:0	2:9.48081
1.67	qid:2438	1:19.269735	2:15.405029
3.0	qid:2438	1:19.758017	2:16.680979
3.0	qid:2438	1:13.50115	2:11.209157
2.33	qid:2438	1:18.558186	2:16.442715
3.0	qid:2439	1:7.605402	2:11.444123
2.33	qid:2439	1:14.468853	2:13.659775
3.0	qid:2439	1:13.97563	2:19.883833
3.0	qid:2439	1:13.914095	2:17.923767
3.0	qid:2439	1:13.97563	2:17.872667
3.0	qid:2439	1:13.458927	2:14.996278
3.0	qid:2439	1:12.115173	2:17.760231
2.67	qid:2440	1:22.318901	2:9.068388
3.0	qid:2440	1:23.245716	2:9.068388
3.0	qid:2440	1:21.463161	2:12.734121
3.0	qid:2440	1:22.318901	2:12.32806
3.0	qid:2441	1:6.6255684	2:14.177529
2.33	qid:2441	1:6.418828	2:14.430641
3.0	qid:2442	1:12.897389	2:15.897136
2.33	qid:2442	1:15.043541	2:20.431637
3.0	qid:2442	1:15.652871	2:20.26608
3.0	qid:2442	1:15.561432	2:20.255287
3.0	qid:2442	1:13.421932	2:16.12109
2.33	qid:2442	1:17.386856	2:16.98077
3.0	qid:2442	1:16.191116	2:20.26608
2.0	qid:2443	1:12.804593	2:10.762548
2.67	qid:2443	1:12.538497	2:10.287497
2.0	qid:2443	1:7.907524	2:9.047304
2.33	qid:2443	1:12.804593	2:10.226294
3.0	qid:2443	1:12.804593	2:12.712098
2.67	qid:2443	1:14.264129	2:4.7759786
3.0	qid:2444	1:4.8834534	2:5.0041656
2.33	qid:2444	1:10.0207405	2:14.389217
2.33	qid:2444	1:7.27998	2:13.064703
